english_level,full_time,total_experience,company_type,region,title,programming_language,position,male,salary,year
4,1,2.0,Аутсорсингова,Харків,Junior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1185.0,2022
3,1,1.0,Аутсорсингова,Рівне,Junior,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,600.0,2022
2,1,3.0,Продуктова,Київ,Middle,,"Marketing, SEO, Copywriter",0,1330.0,2022
3,1,5.0,Продуктова,Київ,Senior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4000.0,2022
2,1,15.0,Аутсорсингова,Дніпро,Middle,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2000.0,2022
5,1,5.0,Продуктова,Полтава,Tech Lead,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6000.0,2022
4,1,3.0,Аутсорсингова,Не Україна,Middle,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1900.0,2022
6,1,10.0,Продуктова,Київ,Head,Java,"СTO, Director of Engineering, Program Director, CEO, (co-)founder",1,5000.0,2022
2,0,0.5,Аутсорсингова,Київ,Junior,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,300.0,2022
4,1,4.0,Аутсорсингова,Вінниця,Middle,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,3800.0,2022
5,1,1.0,Аутсорсингова,Київ,Junior,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",0,1150.0,2022
4,0,0.5,Продуктова,Київ,Junior,Інше,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,650.0,2022
3,1,2.0,Продуктова,Суми,Junior,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,600.0,2022
5,1,13.0,Аутсорсингова,Харків,Tech Lead,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6250.0,2022
5,1,4.0,Аутсорсингова,Запоріжжя,Senior,TypeScript,"DevOps, SRE",1,4200.0,2022
5,1,5.0,Аутстафінгова,Київ,Senior,C,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2850.0,2022
4,1,2.0,Продуктова,Київ,Middle,SQL,"Analyst (Business, Data, System)",1,2400.0,2022
5,1,5.0,Інша,Львів,Middle,,"DevOps, SRE",1,2500.0,2022
5,1,6.0,Аутсорсингова,Не Україна,Tech Lead,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,8000.0,2022
3,1,1.0,Продуктова,Черкаси,Middle,Swift,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,900.0,2022
4,1,1.0,Продуктова,Київ,Middle,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,2500.0,2022
4,1,1.5,Продуктова,Київ,Middle,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,1500.0,2022
3,1,5.0,Продуктова,Харків,Middle,PHP,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2850.0,2022
4,1,9.0,Аутсорсингова,Вінниця,Middle,Swift,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2850.0,2022
3,1,6.0,Продуктова,Чернівці,Middle,Go,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,5000.0,2022
4,1,10.0,Продуктова,Київ,Tech Lead,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,5000.0,2022
4,1,3.0,Продуктова,Одеса,Middle,,"Marketing, SEO, Copywriter",0,300.0,2022
4,1,3.0,Аутсорсингова,Київ,Middle,,"Marketing, SEO, Copywriter",1,950.0,2022
5,1,6.0,Аутстафінгова,Київ,Team Lead,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4400.0,2022
5,1,0.5,Аутсорсингова,Київ,Intern/Trainee,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,433.0,2022
4,1,3.0,Аутстафінгова,Черкаси,Middle,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1100.0,2022
4,1,3.0,Продуктова,Львів,Middle,C++,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2700.0,2022
5,1,2.0,Продуктова,Київ,Middle,Swift,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4000.0,2022
4,1,2.0,Аутсорсингова,Одеса,Middle,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",0,2000.0,2022
5,0,3.0,Продуктова,Не Україна,Senior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1000.0,2022
4,1,1.0,Аутсорсингова,Запоріжжя,Junior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,900.0,2022
5,1,6.0,Продуктова,Не Україна,Senior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6600.0,2022
4,1,4.0,Аутсорсингова,Дніпро,Middle,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2000.0,2022
3,1,3.0,Аутсорсингова,Дніпро,Team Lead,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2300.0,2022
3,1,15.0,Інша,Не Україна,Middle,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",1,1000.0,2022
4,1,5.0,Продуктова,Київ,Senior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4000.0,2022
2,1,0.25,Інша,Львів,Junior,,"Analyst (Business, Data, System)",1,650.0,2022
3,1,15.0,Аутстафінгова,Чернігів,Middle,C# / .NET,Support,1,934.0,2022
4,1,4.0,Продуктова,Львів,Middle,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,1700.0,2022
5,1,2.0,Продуктова,Не Україна,Senior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",0,8075.0,2022
4,1,6.0,Аутсорсингова,Київ,Senior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",0,10000.0,2022
5,1,10.0,Продуктова,Не Україна,Manager,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",0,3000.0,2022
5,1,7.0,Продуктова,Київ,Tech Lead,Python,"DevOps, SRE",1,7500.0,2022
5,1,6.0,Аутстафінгова,Львів,Senior,Ruby,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,5200.0,2022
4,1,1.5,Аутсорсингова,Львів,Junior,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1100.0,2022
6,1,12.0,Продуктова,Не Україна,Head,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",1,8300.0,2022
4,1,3.0,Аутсорсингова,Львів,Middle,C++,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2200.0,2022
4,1,9.0,Продуктова,Київ,Team Lead,,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",0,5200.0,2022
3,1,3.0,Аутсорсингова,Одеса,Middle,Python,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,3000.0,2022
3,1,0.25,Аутсорсингова,Київ,Middle,,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",1,2200.0,2022
2,1,4.0,Продуктова,Київ,Middle,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2500.0,2022
3,1,0.25,Продуктова,Не Україна,Junior,C# / .NET,Game Developer / Programmer,1,350.0,2022
4,1,1.5,Продуктова,Дніпро,Middle,,"DevOps, SRE",1,1400.0,2022
4,1,1.0,Аутсорсингова,Київ,Junior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,900.0,2022
5,1,8.0,Продуктова,Івано-Франківськ,Senior,Kotlin,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6000.0,2022
4,1,8.0,Аутсорсингова,Одеса,Senior,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,5000.0,2022
3,0,3.0,Продуктова,Одеса,Middle,,ERP/CRM,1,1400.0,2022
5,1,7.0,Аутстафінгова,Київ,Senior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",0,4500.0,2022
5,1,4.0,Аутсорсингова,Не Україна,Middle,C# / .NET,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",0,3800.0,2022
3,1,2.0,Стартап,Тернопіль,Middle,Інше,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1400.0,2022
2,1,10.0,Продуктова,Київ,Middle,,SysAdmin,1,625.0,2022
4,1,2.0,Продуктова,Полтава,Senior,Python,"Data Science, Machine Learning, Big Data",1,4500.0,2022
5,1,0.5,Аутсорсингова,Київ,Junior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1300.0,2022
5,1,2.0,Аутсорсингова,Київ,Head,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",0,950.0,2022
4,1,4.0,Аутсорсингова,Не Україна,Middle,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,3700.0,2022
5,1,5.0,Аутсорсингова,Полтава,Middle,PHP,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2000.0,2022
4,1,7.0,Аутсорсингова,Суми,Middle,,HR/Recruiter,0,1280.0,2022
5,1,2.0,Продуктова,Львів,Middle,Ruby,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2300.0,2022
5,1,5.0,Продуктова,Київ,Middle,,HR/Recruiter,0,2150.0,2022
5,1,9.0,Аутсорсингова,Київ,Senior,PHP,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,5000.0,2022
5,1,0.5,Аутсорсингова,Львів,Intern/Trainee,C++,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,450.0,2022
3,0,5.0,Стартап,Кропивницький,Manager,,HR/Recruiter,0,542.0,2022
4,1,5.0,Продуктова,Черкаси,Senior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,3000.0,2022
5,1,1.5,Аутстафінгова,Хмельницький,Middle,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1730.0,2022
5,1,4.0,Аутсорсингова,Київ,Team Lead,Python,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",1,4275.0,2022
5,0,11.0,Продуктова,Київ,Senior,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",0,5500.0,2022
5,1,3.0,Аутсорсингова,Львів,Middle,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",1,3300.0,2022
4,0,2.0,Продуктова,Київ,Junior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1150.0,2022
4,1,6.0,Продуктова,Вінниця,Junior,Python,Support,1,1300.0,2022
5,1,10.0,Аутсорсингова,Не Україна,Senior,Groovy,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,2100.0,2022
4,1,2.0,Продуктова,Київ,Middle,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,1700.0,2022
5,1,1.5,Продуктова,Київ,Middle,,HR/Recruiter,0,800.0,2022
5,1,5.0,Аутсорсингова,Не Україна,Middle,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2100.0,2022
4,1,5.0,Аутсорсингова,Дніпро,Middle,PHP,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1100.0,2022
4,1,4.0,Продуктова,Одеса,Manager,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",1,4000.0,2022
4,1,4.0,Продуктова,Київ,Senior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4800.0,2022
6,1,7.0,Продуктова,Не Україна,Head,,"Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager",1,7000.0,2022
4,1,4.0,Аутсорсингова,Львів,Senior,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,3000.0,2022
4,1,10.0,Продуктова,Одеса,Senior,SQL,"Analyst (Business, Data, System)",0,2500.0,2022
5,1,6.0,Продуктова,Київ,Senior,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6200.0,2022
4,1,14.0,Продуктова,Київ,Senior,,"Analyst (Business, Data, System)",0,1500.0,2022
5,1,6.0,Аутсорсингова,Львів,Senior,Swift,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4700.0,2022
4,1,2.0,Аутсорсингова,Львів,Junior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",0,1300.0,2022
5,1,4.0,Продуктова,Київ,Team Lead,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6792.0,2022
5,0,1.0,Фриланс,Львів,Junior,,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",1,640.0,2022
5,1,2.0,Стартап,Київ,Middle,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,700.0,2022
5,1,1.5,Аутсорсингова,Хмельницький,Middle,Java,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1300.0,2022
5,1,1.0,Аутсорсингова,Львів,Junior,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",0,800.0,2022
5,1,15.0,Аутсорсингова,Не Україна,Senior,Java,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",0,2700.0,2022
4,1,1.5,Продуктова,Київ,Junior,Kotlin,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1600.0,2022
4,1,6.0,Продуктова,Київ,Team Lead,,"Analyst (Business, Data, System)",1,4100.0,2022
5,1,10.0,Аутсорсингова,Житомир,Tech Lead,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6000.0,2022
4,1,2.0,Аутстафінгова,Вінниця,Architect,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,3000.0,2022
4,1,10.0,Аутсорсингова,Не Україна,Senior,Python,"DevOps, SRE",1,6000.0,2022
5,1,2.0,Аутсорсингова,Не Україна,Middle,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2800.0,2022
2,1,1.0,Аутсорсингова,Харків,Senior,JavaScript,HTML Coder,1,1600.0,2022
5,1,3.0,Аутсорсингова,Львів,Middle,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,3100.0,2022
4,1,1.5,Аутсорсингова,Дніпро,Middle,Python,"Data Science, Machine Learning, Big Data",1,1500.0,2022
4,1,10.0,Аутстафінгова,Київ,Tech Lead,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",0,6200.0,2022
4,1,1.5,Аутсорсингова,Дніпро,Junior,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,900.0,2022
4,1,4.0,Аутстафінгова,Черкаси,Middle,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,2400.0,2022
5,1,10.0,Інша,Київ,Middle,,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",1,2500.0,2022
4,1,1.0,Аутстафінгова,Не Україна,Middle,,HR/Recruiter,1,1400.0,2022
5,1,10.0,Аутстафінгова,Київ,Senior,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,9400.0,2022
3,1,3.0,Продуктова,Івано-Франківськ,Middle,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1650.0,2022
4,1,6.0,Продуктова,Не Україна,Middle,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4000.0,2022
5,1,15.0,Аутстафінгова,Київ,Team Lead,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,5700.0,2022
6,1,14.0,Аутстафінгова,Львів,Architect,Salesforce Apex,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,6270.0,2022
4,1,2.0,Продуктова,Львів,Middle,,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,1800.0,2022
4,1,7.0,Продуктова,Дніпро,Middle,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,3100.0,2022
4,1,6.0,Аутстафінгова,Київ,Senior,Python,"QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager)",1,3150.0,2022
5,1,6.0,Аутстафінгова,Вінниця,Senior,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",0,2612.0,2022
5,1,7.0,Аутсорсингова,Львів,Senior,TypeScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4300.0,2022
3,1,2.0,Аутсорсингова,Рівне,Middle,C# / .NET,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,1500.0,2022
5,1,4.0,Аутстафінгова,Полтава,Junior,PHP,ERP/CRM,1,1200.0,2022
4,1,6.0,Продуктова,Київ,Team Lead,,"Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.)",1,1700.0,2022
4,1,6.0,Аутстафінгова,Вінниця,Team Lead,Інше,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4500.0,2022
4,1,5.0,Продуктова,Львів,Senior,JavaScript,"Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect)",1,4500.0,2022
